1	58.4974
2	58.673
3	58.9523
4	59.3182
5	59.7517
6	60.2341
7	60.7489
8	61.2824
9	61.8241
10	62.3659
11	62.9022
12	63.4291
13	63.9439
14	64.4449
15	64.9314
16	65.4029
17	65.8593
18	66.3009
19	66.728
20	67.1412
21	67.5408
22	67.9276
23	68.302
24	68.6646
25	69.0161
26	69.3569
27	69.6875
28	70.0085
29	70.3202
30	70.6233
31	70.918
32	71.2049
33	71.4841
34	71.7562
35	72.0214
36	72.28
37	72.5324
38	72.7788
39	73.0195
40	73.2547
41	73.4846
42	73.7095
43	73.9295
44	74.145
45	74.3559
46	74.5626
47	74.7652
48	74.9638
49	75.1585
50	75.3496
51	75.5372
52	75.7213
53	75.9021
54	76.0798
55	76.2543
56	76.4259
57	76.5945
58	76.7604
59	76.9236
60	77.0841
61	77.2422
62	77.3977
63	77.5509
64	77.7018
65	77.8504
66	77.9968
67	78.1411
68	78.2833
69	78.4236
70	78.5618
71	78.6982
72	78.8328
73	78.9655
74	79.0965
75	79.2258
76	79.3534
77	79.4794
78	79.6038
79	79.7266
80	79.848
81	79.9679
82	80.0863
83	80.2034
84	80.3191
85	80.4334
86	80.5465
87	80.6582
88	80.7687
89	80.878
90	80.9861
91	81.093
92	81.1988
93	81.3034
94	81.407
95	81.5095
96	81.6109
97	81.7113
98	81.8106
99	81.909
100	82.0064
101	82.1029
102	82.1984
103	82.293
104	82.3867
105	82.4795
106	82.5715
107	82.6626
108	82.7529
109	82.8423
110	82.931
111	83.0188
112	83.1059
113	83.1922
114	83.2777
115	83.3626
116	83.4467
117	83.53
118	83.6127
119	83.6947
120	83.776
121	83.8567
122	83.9366
123	84.016
124	84.0947
125	84.1728
126	84.2502
127	84.3271
128	84.4033
129	84.479
130	84.5541
131	84.6286
132	84.7026
133	84.776
134	84.8489
135	84.9212
136	84.993
137	85.0643
138	85.135
139	85.2053
140	85.2751
141	85.3443
142	85.4131
143	85.4814
144	85.5492
145	85.6166
146	85.6835
147	85.7499
148	85.8159
149	85.8815
150	85.9466
151	86.0113
152	86.0756
153	86.1395
154	86.2029
155	86.2659
156	86.3286
157	86.3908
158	86.4526
159	86.5141
160	86.5752
161	86.6359
162	86.6962
163	86.7561
164	86.8157
165	86.8749
166	86.9338
167	86.9923
168	87.0505
169	87.1083
170	87.1658
171	87.223
172	87.2798
173	87.3363
174	87.3924
175	87.4483
176	87.5038
177	87.559
178	87.614
179	87.6686
180	87.7229
181	87.7769
182	87.8306
183	87.884
184	87.9371
185	87.9899
186	88.0425
187	88.0948
188	88.1468
189	88.1985
190	88.2499
191	88.3011
192	88.352
193	88.4027
194	88.4531
195	88.5032
196	88.5531
197	88.6027
198	88.6521
199	88.7012
200	118.263
201	118.394
202	118.524
203	118.653
204	118.782
205	118.91
206	119.038
207	119.165
208	119.292
209	119.418
210	119.544
211	119.669
212	119.794
213	119.918
214	120.041
215	120.164
216	120.287
217	120.409
218	120.531
219	120.652
220	120.773
221	120.893
222	121.013
223	121.132
224	121.251
225	121.369
226	121.487
227	121.604
228	121.721
229	121.838
230	121.954
231	122.07
232	122.185
233	122.3
234	122.414
235	122.528
236	122.642
237	122.755
238	122.868
239	122.98
240	168.534
241	168.606
242	168.678
243	168.749
244	168.821
245	168.892
246	168.962
247	169.033
248	169.103
249	169.173
250	169.242
251	169.311
252	169.38
253	169.449
254	169.518
255	169.586
256	169.654
257	169.721
258	169.789
259	169.856
260	169.923
261	169.989
262	170.056
263	170.122
264	170.188
265	170.253
266	170.318
267	170.384
268	170.448
269	170.513
270	170.577
271	170.642
272	170.706
273	170.769
274	170.833
275	170.896
276	170.959
277	171.022
278	171.084
279	171.146
280	171.209
281	171.27
282	171.332
283	171.394
284	171.455
285	171.516
286	171.577
287	171.637
288	171.697
289	171.758
290	171.818
291	171.877
292	171.937
293	171.996
294	172.055
295	172.114
296	172.173
297	172.231
298	172.29
299	172.348
300	172.406
301	172.464
302	172.521
303	172.579
304	172.636
305	172.693
306	172.75
307	172.806
308	172.863
309	172.919
310	172.975
311	173.031
312	173.087
313	173.142
314	173.198
315	173.253
316	173.308
317	173.363
318	173.417
319	173.472
320	173.526
321	173.58
322	173.634
323	173.688
324	173.742
325	173.795
326	173.849
327	173.902
328	173.955
329	174.008
330	174.06
331	174.113
332	174.165
333	174.217
334	174.269
335	174.321
336	174.373
337	174.425
338	174.476
339	174.527
340	174.579
341	174.629
342	174.68
343	174.731
344	174.782
345	174.832
346	174.882
347	174.932
348	174.982
349	175.032
350	175.082
351	175.131
352	175.181
353	175.23
354	175.279
355	175.328
356	175.377
357	175.426
358	175.474
359	175.523
360	175.571
361	175.619
362	175.667
363	175.715
364	175.763
365	175.81
366	175.858
367	175.905
368	175.952
369	175.999
370	176.046
371	176.093
372	176.14
373	176.187
374	176.233
375	176.28
376	176.326
377	176.372
378	176.418
379	176.464
380	176.509
381	176.555
382	176.601
383	176.646
384	176.691
385	176.736
386	176.781
387	176.826
388	176.871
389	176.916
390	176.96
391	177.005
392	177.049
393	177.094
394	177.138
395	177.182
396	177.226
397	177.269
398	177.313
399	177.357
400	177.4
401	177.443
402	177.487
403	177.53
404	177.573
405	177.616
406	177.659
407	177.701
408	177.744
409	177.786
410	177.829
411	177.871
412	177.913
413	177.955
414	177.997
415	178.039
416	178.081
417	178.123
418	178.164
419	178.206
420	178.247
421	178.289
422	178.33
423	178.371
424	178.412
425	178.453
426	178.494
427	178.534
428	178.575
429	178.615
430	178.656
431	178.696
432	178.736
433	178.777
434	178.817
435	178.857
436	178.896
437	178.936
438	178.976
439	179.015
440	179.055
441	179.094
442	179.134
443	179.173
444	179.212
445	179.251
446	179.29
447	179.329
448	179.368
449	179.407
450	179.445
451	179.484
452	179.522
453	179.561
454	179.599
455	179.637
456	179.675
457	179.713
458	179.751
459	179.789
460	179.827
461	179.865
462	179.902
463	179.94
464	179.977
465	180.015
466	180.052
467	180.089
468	180.126
469	180.163
470	180.2
471	180.237
472	180.274
473	180.311
474	180.348
475	180.384
476	180.421
477	180.457
478	180.493
479	180.53
480	180.566
481	180.602
482	180.638
483	180.674
484	180.71
485	180.746
486	180.782
487	180.817
488	180.853
489	180.889
490	180.924
491	180.959
492	180.995
493	181.03
494	181.065
495	181.1
496	181.135
497	181.17
498	181.205
499	181.24
500	181.275
501	181.31
502	181.344
503	181.379
504	181.413
505	181.448
506	181.482
507	181.516
508	181.551
509	181.585
510	181.619
511	181.653
512	181.687
513	181.721
514	181.754
515	181.788
516	181.822
517	181.856
518	181.889
519	181.923
520	181.956
521	181.989
522	182.023
523	182.056
524	182.089
525	182.122
526	182.155
527	182.188
528	182.221
529	182.254
530	182.287
531	182.32
532	182.352
533	182.385
534	182.417
535	182.45
536	182.482
537	182.515
538	182.547
539	182.579
540	182.611
541	182.644
542	182.676
543	182.708
544	182.74
545	182.771
546	182.803
547	182.835
548	182.867
549	182.898
550	182.93
551	182.962
552	182.993
553	183.025
554	183.056
555	183.087
556	183.119
557	183.15
558	183.181
559	183.212
560	183.243
561	183.274
562	183.305
563	183.336
564	183.367
565	183.397
566	183.428
567	183.459
568	183.489
569	183.52
570	183.55
571	183.581
572	183.611
573	183.642
574	183.672
575	183.702
576	183.732
577	183.762
578	183.792
579	183.823
580	183.852
581	183.882
582	183.912
583	183.942
584	183.972
585	184.002
586	184.031
587	184.061
588	184.09
589	184.12
590	184.149
591	184.179
592	184.208
593	184.237
594	184.267
595	184.296
596	184.325
597	184.354
598	184.383
599	184.412
600	184.441
601	184.47
602	184.499
603	184.528
604	184.557
605	184.585
606	184.614
607	184.643
608	184.671
609	184.7
610	184.728
611	184.757
612	184.785
613	184.814
614	184.842
615	184.87
616	184.898
617	184.927
618	184.955
619	184.983
620	185.011
621	185.039
622	185.067
623	185.095
624	185.122
625	185.15
626	185.178
627	185.206
628	185.233
629	185.261
630	185.289
631	185.316
632	185.344
633	185.371
634	185.399
635	185.426
636	185.453
637	185.481
638	185.508
639	185.535
640	185.562
641	185.589
642	185.616
643	185.643
644	185.67
645	185.697
646	185.724
647	185.751
648	185.778
649	185.805
650	185.831
651	185.858
652	185.885
653	185.911
654	185.938
655	185.965
656	185.991
657	186.018
658	186.044
659	186.07
660	186.097
661	186.123
662	186.149
663	186.175
664	186.202
665	186.228
666	186.254
667	186.28
668	186.306
669	186.332
670	186.358
671	186.384
672	186.41
673	186.435
674	186.461
675	186.487
676	186.513
677	186.538
678	186.564
679	186.59
680	186.615
681	186.641
682	186.666
683	186.692
684	186.717
685	186.742
686	186.768
687	186.793
688	186.818
689	186.844
690	186.869
691	186.894
692	186.919
693	186.944
694	186.969
695	186.994
696	187.019
697	187.044
698	187.069
699	187.094
700	187.119
701	187.143
702	187.168
703	187.193
704	187.218
705	187.242
706	187.267
707	187.291
708	187.316
709	187.341
710	187.365
711	187.389
712	187.414
713	187.438
714	187.463
715	187.487
716	187.511
717	187.535
718	187.56
719	187.584
720	187.608
721	187.632
722	187.656
723	187.68
724	187.704
725	187.728
726	187.752
727	187.776
728	187.8
729	187.824
730	187.848
731	187.871
732	187.895
733	187.919
734	187.942
735	187.966
736	187.99
737	188.013
738	188.037
739	188.06
740	188.084
741	188.107
742	188.131
743	188.154
744	188.177
745	188.201
746	188.224
747	188.247
748	188.271
749	188.294
750	188.317
751	188.34
752	188.363
753	188.386
754	188.409
755	188.432
756	188.455
757	188.478
758	188.501
759	188.524
760	188.547
761	188.57
762	188.593
763	188.615
764	188.638
765	188.661
766	188.684
767	188.706
768	188.729
769	188.752
770	188.774
771	188.797
772	188.819
773	188.842
774	188.864
775	188.887
776	188.909
777	188.931
778	188.954
779	188.976
780	188.998
781	189.02
782	189.043
783	189.065
784	189.087
785	189.109
786	189.131
787	189.153
788	189.175
789	189.197
790	189.219
791	189.241
792	189.263
793	189.285
794	189.307
795	189.329
796	189.351
797	189.373
798	189.394
799	189.416
800	189.438
801	189.46
802	189.481
803	189.503
804	189.525
805	189.546
806	189.568
807	189.589
808	189.611
809	189.632
810	189.654
811	189.675
812	189.697
813	189.718
814	189.739
815	189.761
816	189.782
817	189.803
818	189.824
819	189.846
820	189.867
821	189.888
822	189.909
823	189.93
824	189.951
825	189.972
826	189.994
827	190.015
828	190.036
829	190.056
830	190.077
831	190.098
832	190.119
833	190.14
834	190.161
835	190.182
836	190.203
837	190.223
838	190.244
839	190.265
840	190.285
841	190.306
842	190.327
843	190.347
844	190.368
845	190.389
846	190.409
847	190.43
848	190.45
849	190.471
850	190.491
851	190.511
852	190.532
853	190.552
854	190.573
855	190.593
856	190.613
857	190.633
858	190.654
859	190.674
860	190.694
861	190.714
862	190.735
863	190.755
864	190.775
865	190.795
866	190.815
867	190.835
868	190.855
869	190.875
870	190.895
871	190.915
872	190.935
873	190.955
874	190.975
875	190.995
876	191.014
877	191.034
878	191.054
879	191.074
880	191.093
881	191.113
882	191.133
883	191.153
884	191.172
885	191.192
886	191.212
887	191.231
888	191.251
889	191.27
890	191.29
891	191.309
892	191.329
893	191.348
894	191.368
895	191.387
896	191.406
897	191.426
898	191.445
899	191.465
900	191.484
901	191.503
902	191.522
903	191.542
904	191.561
905	191.58
906	191.599
907	191.618
908	191.638
909	191.657
910	191.676
911	191.695
912	191.714
913	191.733
914	191.752
915	191.771
916	191.79
917	191.809
918	191.828
919	191.847
920	191.866
921	191.884
922	191.903
923	191.922
924	191.941
925	191.96
926	191.979
927	191.997
928	192.016
929	192.035
930	192.053
931	192.072
932	192.091
933	192.109
934	192.128
935	192.147
936	192.165
937	192.184
938	192.202
939	192.221
940	192.239
941	192.258
942	192.276
943	192.295
944	192.313
945	192.331
946	192.35
947	192.368
948	192.386
949	192.405
950	192.423
951	192.441
952	192.46
953	192.478
954	192.496
955	192.514
956	192.532
957	192.551
958	192.569
959	192.587
960	192.605
961	192.623
962	192.641
963	192.659
964	192.677
965	192.695
966	192.713
967	192.731
968	192.749
969	192.767
970	192.785
971	192.803
972	192.821
973	192.839
974	192.856
975	192.874
976	192.892
977	192.91
978	192.928
979	192.945
980	192.963
981	192.981
982	192.998
983	193.016
984	193.034
985	193.051
986	193.069
987	193.087
988	193.104
989	193.122
990	193.139
991	193.157
992	193.174
993	193.192
994	193.209
995	193.227
996	193.244
997	193.262
998	193.279
999	193.297
1000	193.314
1001	193.331
1002	193.349
1003	193.366
1004	193.383
1005	193.401
1006	193.418
1007	193.435
1008	193.452
1009	193.47
1010	193.487
1011	193.504
1012	193.521
1013	193.538
1014	193.555
1015	193.573
1016	193.59
1017	193.607
1018	193.624
1019	193.641
1020	193.658
1021	193.675
1022	193.692
1023	193.709
1024	193.726
1025	193.743
1026	193.76
1027	193.777
1028	193.794
1029	193.811
1030	193.827
1031	193.844
1032	193.861
1033	193.878
1034	193.895
1035	193.912
1036	193.928
1037	193.945
1038	193.962
1039	193.979
1040	193.995
1041	194.012
1042	194.029
1043	194.045
1044	194.062
1045	194.079
1046	194.095
1047	194.112
1048	194.128
1049	194.145
1050	194.161
1051	194.178
1052	194.195
1053	194.211
1054	194.228
1055	194.244
1056	194.26
1057	194.277
1058	194.293
1059	194.31
1060	194.326
1061	194.343
1062	194.359
1063	194.375
1064	194.392
1065	194.408
1066	194.424
1067	194.44
1068	194.457
1069	194.473
1070	194.489
1071	194.505
1072	194.522
1073	194.538
1074	194.554
1075	194.57
1076	194.586
1077	194.603
1078	194.619
1079	194.635
1080	194.651
1081	194.667
1082	194.683
1083	194.699
1084	194.715
1085	194.731
1086	194.747
1087	194.763
1088	194.779
1089	194.795
1090	194.811
1091	194.827
1092	194.843
1093	194.859
1094	194.875
1095	194.89
1096	194.906
1097	194.922
1098	194.938
1099	194.954
1100	194.97
1101	194.985
1102	195.001
1103	195.017
1104	195.033
1105	195.048
1106	195.064
1107	195.08
1108	195.095
1109	195.111
1110	195.127
1111	195.142
1112	195.158
1113	195.174
1114	195.189
1115	195.205
1116	195.22
1117	195.236
1118	195.252
1119	195.267
1120	195.283
1121	195.298
1122	195.314
1123	195.329
1124	195.344
1125	195.36
1126	195.375
1127	195.391
1128	195.406
1129	195.422
1130	195.437
1131	195.452
1132	195.468
1133	195.483
1134	195.498
1135	195.514
1136	195.529
1137	195.544
1138	195.56
1139	195.575
1140	195.59
1141	195.605
1142	195.62
1143	195.636
1144	195.651
1145	195.666
1146	195.681
1147	195.696
1148	195.711
1149	195.727
1150	195.742
1151	195.757
1152	195.772
1153	195.787
1154	195.802
1155	195.817
1156	195.832
1157	195.847
1158	195.862
1159	195.877
1160	195.892
1161	195.907
1162	195.922
1163	195.937
1164	195.952
1165	195.967
1166	195.982
1167	195.997
1168	196.011
1169	196.026
1170	196.041
1171	196.056
1172	196.071
1173	196.086
1174	196.101
1175	196.115
1176	196.13
1177	196.145
1178	196.16
1179	196.174
1180	196.189
1181	196.204
1182	196.218
1183	196.233
1184	196.248
1185	196.263
1186	196.277
1187	196.292
1188	196.306
1189	196.321
1190	196.336
1191	196.35
1192	196.365
1193	196.379
1194	196.394
1195	196.408
1196	196.423
1197	196.438
1198	196.452
1199	196.467
1200	196.481
1201	196.495
1202	196.51
1203	196.524
1204	196.539
1205	196.553
1206	196.568
1207	196.582
1208	196.596
1209	196.611
1210	196.625
1211	196.64
1212	196.654
1213	196.668
1214	196.682
1215	196.697
1216	196.711
1217	196.725
1218	196.74
1219	196.754
1220	196.768
1221	196.782
1222	196.797
1223	196.811
1224	196.825
1225	196.839
1226	196.853
1227	196.868
1228	196.882
1229	196.896
1230	196.91
1231	196.924
1232	196.938
1233	196.952
1234	196.966
1235	196.98
1236	196.994
1237	197.009
1238	197.023
1239	197.037
1240	197.051
1241	197.065
1242	197.079
1243	197.093
1244	197.107
1245	197.12
1246	197.134
1247	197.148
1248	197.162
1249	197.176
1250	197.19
1251	197.204
1252	197.218
1253	197.232
1254	197.246
1255	197.259
1256	197.273
1257	197.287
1258	197.301
1259	197.315
1260	197.329
1261	197.342
1262	197.356
1263	197.37
1264	197.384
1265	197.397
1266	197.411
1267	197.425
1268	197.438
1269	197.452
1270	197.466
1271	197.48
1272	197.493
1273	197.507
1274	197.52
1275	197.534
1276	197.548
1277	197.561
1278	197.575
1279	197.589
1280	197.602
1281	197.616
1282	197.629
1283	197.643
1284	197.656
1285	197.67
1286	197.683
1287	197.697
1288	197.71
1289	197.724
1290	197.737
1291	197.751
1292	197.764
1293	197.778
1294	197.791
1295	197.804
1296	197.818
1297	197.831
1298	197.845
1299	197.858
1300	197.871
1301	197.885
1302	197.898
1303	197.911
1304	197.925
1305	197.938
1306	197.951
1307	197.965
1308	197.978
1309	197.991
1310	198.005
1311	198.018
1312	198.031
1313	198.044
1314	198.057
1315	198.071
1316	198.084
1317	198.097
1318	198.11
1319	198.123
1320	198.137
1321	198.15
1322	198.163
1323	198.176
1324	198.189
1325	198.202
1326	198.215
1327	198.229
1328	198.242
1329	198.255
1330	198.268
1331	198.281
1332	198.294
1333	198.307
1334	198.32
1335	198.333
1336	198.346
1337	198.359
1338	198.372
1339	198.385
1340	198.398
1341	198.411
1342	198.424
1343	198.437
1344	198.45
1345	198.463
1346	198.475
1347	198.488
1348	198.501
1349	198.514
1350	198.527
1351	198.54
1352	198.553
1353	198.566
1354	198.578
1355	198.591
1356	198.604
1357	198.617
1358	198.63
1359	198.642
1360	198.655
1361	198.668
1362	198.681
1363	198.693
1364	198.706
1365	198.719
1366	198.732
1367	198.744
1368	198.757
1369	198.77
1370	198.782
1371	198.795
1372	198.808
1373	198.82
1374	198.833
1375	198.846
1376	198.858
1377	198.871
1378	198.884
1379	198.896
1380	198.909
1381	198.921
1382	198.934
1383	198.947
1384	198.959
1385	198.972
1386	198.984
1387	198.997
1388	199.009
1389	199.022
1390	199.034
1391	199.047
1392	199.059
1393	199.072
1394	199.084
1395	199.097
1396	199.109
1397	199.121
1398	199.134
1399	199.146
1400	199.159
1401	199.171
1402	199.184
1403	199.196
1404	199.208
1405	199.221
1406	199.233
1407	199.245
1408	199.258
1409	199.27
1410	199.282
1411	199.295
1412	199.307
1413	199.319
1414	199.332
1415	199.344
1416	199.356
1417	199.368
1418	199.381
1419	199.393
1420	199.405
1421	199.417
1422	199.43
1423	199.442
1424	199.454
1425	199.466
1426	199.478
1427	199.491
1428	199.503
1429	199.515
1430	199.527
1431	199.539
1432	199.551
1433	199.563
1434	199.576
1435	199.588
1436	199.6
1437	199.612
1438	199.624
1439	199.636
1440	199.648
1441	199.66
1442	199.672
1443	199.684
1444	199.696
1445	199.708
1446	199.72
1447	199.732
1448	199.744
1449	199.756
1450	199.768
1451	199.78
1452	199.792
1453	199.804
1454	199.816
1455	199.828
1456	199.84
1457	199.852
1458	199.864
1459	199.876
1460	199.888
1461	199.9
1462	199.911
1463	199.923
1464	199.935
1465	199.947
1466	199.959
1467	199.971
1468	199.983
1469	199.994
1470	200.006
1471	200.018
1472	200.03
1473	200.042
1474	200.053
1475	200.065
1476	200.077
1477	200.089
1478	200.101
1479	200.112
1480	200.124
1481	200.136
1482	200.148
1483	200.159
1484	200.171
1485	200.183
1486	200.194
1487	200.206
1488	200.218
1489	200.229
1490	200.241
